Date,TweetsURL,Users,Source,Location,Tweets,Likes Count,Retweet Count,Tweet Quote_Count,Tweet Reply_Count
2022-09-24 00:00:01+00:00,https://twitter.com/LiptonNG/status/1573462220851146754,LiptonNG,Twitter Web App,Nigeria,"Are you ready to level up with #BBNaijaXLipton? Join us today for a very exciting task. 

Rep your housemate in the comment section.

Head over to our Instagram story for more updates and engagement. 

#BBNaijaXLipton
#YouMeTeaNow
#BBNaija https://t.co/dOqwttPKei",6,1,0,0
2022-09-23 23:59:51+00:00,https://twitter.com/Vibeznation51/status/1573462178555985920,Vibeznation51,Twitter for iPhone,"Lagos, Nigeria",Vibez too many for eloswag #BBNaija https://t.co/AKpnS5KRC3,7,2,0,0
2022-09-23 23:59:50+00:00,https://twitter.com/Acre_scent/status/1573462172885188614,Acre_scent,Twitter for iPhone,,Ekuke is rude! And everyone knows that except you are watching from #BBNaijaLevelUp microwave. #BBNaijaS7 #bbnaija #BBNajia7 #BBNaijia https://t.co/wvcNyiZZPe,1,0,0,1
2022-09-23 23:59:45+00:00,https://twitter.com/Lady_lorriane/status/1573462154212163584,Lady_lorriane,Twitter for Android,Brazil,Daniella and Adekunle beautiful people 😍 ❤️ #BBNaija,16,1,0,1
2022-09-23 23:59:43+00:00,https://twitter.com/panqanqa/status/1573462146033254402,panqanqa,Twitter for Android,South Africa,"Not ""I need a slice of bread"" ringing in my head still😭😭

#BBNaija",8,0,0,2
2022-09-23 23:59:40+00:00,https://twitter.com/Nady09579982/status/1573462134062825472,Nady09579982,Twitter for Android,Cameroonian Na who I Be,How I sleep knowing that won't be doing media rounds together 🥰🥰🥰🥰 #bbnaija,7,2,0,0
2022-09-23 23:59:39+00:00,https://twitter.com/jeyy_09/status/1573462127901278210,jeyy_09,Twitter for Android,,"Relationship of two weeks 🤣🤣

#bbnaija",3,0,0,1
2022-09-23 23:59:30+00:00,https://twitter.com/BadBoyKelani/status/1573462089242492928,BadBoyKelani,Twitter Web App,"Staten Island , NY ",Na the Nigerian guys go tear their nyash . Naija guys are more masculine and have bigger d’s . And most of them turn bi once they get to SA . Ask South Africans  . So rest with you homophobia. .#bbnaija https://t.co/X9xlnLKMvc,1,0,0,0
2022-09-23 23:59:05+00:00,https://twitter.com/Preshbanks2/status/1573461985617911809,Preshbanks2,Twitter for iPhone,,"@AtikuNimotalahi @BBNaija 😂😂😂😂🤣🤣🤣🤣🤣
That handler has suffered",1,0,0,1
2022-09-23 23:58:57+00:00,https://twitter.com/AnnieMandiko/status/1573461950272503814,AnnieMandiko,Twitter for Android,"Lusaka, Zambia",Thank you people #BBNaija https://t.co/qpu4dNp4PG,2,0,0,0
2022-09-23 23:58:54+00:00,https://twitter.com/Tumza_mellowhun/status/1573461941347033088,Tumza_mellowhun,Twitter Web App,,"So it's a crime now to say you are the first female HOH? 🤨 I'm concerned, is she not?. #BBNaija https://t.co/NHa5UFM4zP",3,0,0,1
2022-09-23 23:58:48+00:00,https://twitter.com/2Mdipico/status/1573461912557330432,2Mdipico,Twitter Web App,NCape... Kimberley,"They say his leaving
Called names
Decampaigned worse in this important week
Does he have to be loud?
Does he have to be like other fellow HM's?
I salute Groovy for being himself, standing on his words,being real
#GroovyMono𓃵 
#BBNaija https://t.co/Rs4UZgEojo",17,9,0,0
2022-09-23 23:58:48+00:00,https://twitter.com/nellysexy25/status/1573461912481939456,nellysexy25,Twitter for Android,"Abuja, Nigeria","Bryann is music ,music is bryann it takes him 2 seconds to compose and Create a hit song 🔥🔥🔥🔥 #bbnaija",22,5,0,1
2022-09-23 23:58:46+00:00,https://twitter.com/onice45/status/1573461905099849733,onice45,Twitter for Android,,@BBNaija But one minute please! Is this show not a reality show!? If yes! Then Phyna for the 100M She's always real for all of her doings! Her face show! Her shoe shine for the 100M abeg! 🤝🤜🤛💪👏,0,0,0,0
2022-09-23 23:58:32+00:00,https://twitter.com/blahbiddiboop/status/1573461847931486229,blahbiddiboop,Twitter for iPhone,"England, United Kingdom",Daniela’s number 3 go soon go home.. I’d rather watch ad mehn.. than watch whatever this is.. Kayode just consciously hoes against viewers’ choice #bbnaija,3,0,0,2
2022-09-23 23:58:30+00:00,https://twitter.com/Verlyui/status/1573461837051461640,Verlyui,Twitter for Android,,Nawa 😂😂😂 delusional bunch #BBNAIJA SHEGGZ https://t.co/lAvy2J9q0F,0,0,0,2
2022-09-23 23:58:19+00:00,https://twitter.com/MsZonii/status/1573461793711816706,MsZonii,Twitter for iPhone,,"Truth is if Phyna was male, we would not even think of a competitor because the girl has exceeded the content any average #bbnaija winner would give. Give the girl her N100 million, why is this even up for discussion? 

UNSHAKEABLE PHYNA",75,18,1,1
2022-09-23 23:58:13+00:00,https://twitter.com/Favour20203968/status/1573461765479874561,Favour20203968,Twitter for iPhone,,He’s pushing this narrative so that it can cancel the Ebuka’s narrative but we are not blind or deaf bro. I can’t wait for the show to end honestly #BBNaija,18,7,0,1
2022-09-23 23:58:12+00:00,https://twitter.com/LesegoLaone/status/1573461764741668865,LesegoLaone,Twitter for Android,Gaborone Botswana ,"Dani : ""Getting over K will be so hard"" 

 Adekunle ""You'd be surprised"" 

Me :
#BBNaija https://t.co/7kVEGeNjD7",5,0,0,1
2022-09-23 23:58:12+00:00,https://twitter.com/danistanbbn7/status/1573461764620144642,danistanbbn7,Twitter for Android,,The only people that have communicated with just their eyes on several occasions 😂😭 #BBNaija #BBNaijaS7 https://t.co/Px8wP5XN4J,11,1,0,0
2022-09-23 23:58:12+00:00,https://twitter.com/Gistnoww/status/1573461762057306115,Gistnoww,WordPress.com,,"PHOTOS: Media personality and #BBnaija anchor, Ebuka meets Bill Gates https://t.co/2Q2rEjMhuo",1,0,0,0
2022-09-23 23:58:11+00:00,https://twitter.com/iBOT____/status/1573461760140611584,iBOT____,Twitter for Android,Nigeria,"You guys go as far as changing AVI to steal from phynation?🤔

Phynation.. These guys are scared nd are ready to do anything to sabotage PHYNA victory
#bbnaija https://t.co/WBrxDH8b9F",1,3,0,0
2022-09-23 23:58:00+00:00,https://twitter.com/fayfaiiiiy/status/1573461711465611271,fayfaiiiiy,Twitter for Android,,"Fans are so delusional,  they think bella will choose them and drop everything lmao  #bbnaija https://t.co/7O5Svesjpe",3,0,2,1
2022-09-23 23:57:57+00:00,https://twitter.com/YerkesAda/status/1573461700090929153,YerkesAda,Twitter Web App,Manila,"It's a new week, Can We Talk?!Stay winning and stay motivatedFollow me for Similar contents#BBNaija… https://t.co/EUAIONgcDe",0,0,0,0
2022-09-23 23:57:52+00:00,https://twitter.com/GOLD_Linee/status/1573461678817148960,GOLD_Linee,Twitter for Android,,@NambatyaRashid2 @BBNaija U say?,0,0,0,0
2022-09-23 23:57:51+00:00,https://twitter.com/olutosinodus/status/1573461674807394326,olutosinodus,Twitter for Android,,😂😂😂😂 #bbnaija https://t.co/FO6vdDbTDh,0,0,0,0
2022-09-23 23:57:49+00:00,https://twitter.com/Fijaborn3/status/1573461667337338884,Fijaborn3,Twitter for Android,,"Jingle for bread is out ooo😂😂😂

Bryann is a fucking talented boy🔥🔥🔥

#BBNaija",16,2,0,0
2022-09-23 23:57:47+00:00,https://twitter.com/joy_peters___/status/1573461656633491456,joy_peters___,Twitter for iPhone,,I know so many people loves Phyna but at this point we have to start going through each other page and any iuc you want to give out message the Phyna official Acct please 🙏🙏🙏  @unusualphyna fake Accts are everywhere now #BBNaija,54,25,1,1
2022-09-23 23:57:44+00:00,https://twitter.com/remmyzbae/status/1573461646835687425,remmyzbae,Twitter for Android,Amuwo Odofin Lagos,"Not when i taught Adekunle had forgotten about this white turtle neck......den.....vuuum, on my screen again #BBNaija",15,1,1,6
2022-09-23 23:57:38+00:00,https://twitter.com/ForSheggzz/status/1573461621174853632,ForSheggzz,Twitter for Android,,"Oh!She's no longer a victim?What are your thoughts now? Swinging pendulum!
#Bbnaija https://t.co/whMV5OOxdf",3,0,0,0
2022-09-23 23:57:32+00:00,https://twitter.com/Nontu2ko101/status/1573461595241463809,Nontu2ko101,Twitter for Android,South Africa,True 👇👍✔ #BBNaija #GroovyMono𓃵 THE CONTENT https://t.co/ArkaMyAiht,0,0,0,0
2022-09-23 23:57:30+00:00,https://twitter.com/AtikuNimotalahi/status/1573461588614447127,AtikuNimotalahi,Twitter for Android,,"@BBNaija idiot  handler is already sleeping while bryann is awake . Idiot ,let that boy sleep during the day tomorrow due to lack of sleep and you post ,woe unto you #bbnaija .
  Bryann is awake now ,old witches are asleep now to see my boy ,God will punish you eleribu gbo gbo 😒",15,3,2,2
2022-09-23 23:57:30+00:00,https://twitter.com/elite_jane/status/1573461588471840786,elite_jane,Twitter Web App,,@HassanaShuaib @BBNaija @DStvNg Which bitterness🙄🙄 chomzy dosen't even hate phyna. Phyna is the one that is insecure about chomzy,0,0,0,1
2022-09-23 23:57:27+00:00,https://twitter.com/MsibiBuyile/status/1573461575423475714,MsibiBuyile,Twitter for Android,,"Imagine small Iphone 14 Beauty is managing make you all hungry bloggers  cook up stories ...what will happen when we BeeNavies eventually buy her the whole BBN show🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️🤭🤭🤭Beauty their fada

#BBNaija #BeautyTukura",6,0,0,0
2022-09-23 23:57:18+00:00,https://twitter.com/AnnieMandiko/status/1573461538580713472,AnnieMandiko,Twitter for Android,"Lusaka, Zambia","Biggie Bryann has given you new song called ""my bread"" Now revisit your decision and make them win wager #BBNaija https://t.co/urWkicmjCt",24,6,0,0
2022-09-23 23:57:18+00:00,https://twitter.com/Giftyyy__/status/1573461538328936448,Giftyyy__,Twitter for iPhone,Non existent,Bruh how do they come up with all these games every single day 🤣 #BBNaija https://t.co/feoa9Rl9iB,1,0,0,0
2022-09-23 23:57:13+00:00,https://twitter.com/Joyce_Marokane/status/1573461517063815173,Joyce_Marokane,Twitter for Android,"Pretoria, South Africa",Tjo nna I can't hear what Adekunle is saying now😩😩  #AdekunleOlopade #BBNaija,7,0,0,2
2022-09-23 23:57:13+00:00,https://twitter.com/BadBoyKelani/status/1573461513746120709,BadBoyKelani,Twitter Web App,"Staten Island , NY ",You are already gay or atleast bi so rest #bbnaija https://t.co/2CogePrxAO,1,0,0,0
2022-09-23 23:57:09+00:00,https://twitter.com/Nhlanhl74272991/status/1573461498424446977,Nhlanhl74272991,Twitter for Android,,"Why are you so angry? Did you eat? Is everything okay at home? Did i mention anyone on my tweets? Eat and sleep, it must be hunger that's doing this to you #bbnaija https://t.co/Ay38IaalqT",0,0,1,0
2022-09-23 23:57:04+00:00,https://twitter.com/MaiBrow58136760/status/1573461476911742989,MaiBrow58136760,Twitter for Android,Unknown,"We don enter one chance with Chom Chom oh😭😭😭😂😂
#BBNaija https://t.co/R0v1cqtSvV https://t.co/uhQ0PnsN6Q",4,0,0,0
2022-09-23 23:56:59+00:00,https://twitter.com/WilkinsonKufre/status/1573461457345314830,WilkinsonKufre,Twitter for Android,"Lagos, Nigeria","@HephzibahTweet1 Na dog them go send to chop my boy yansh, he won't even pass through the gate 🤣.
#BBnaija",6,0,0,3
2022-09-23 23:56:53+00:00,https://twitter.com/sassy_v_/status/1573461431768551426,sassy_v_,Twitter for iPhone,,"Must this daniella be close to a man? Isn’t she friends with chi chi? Why isn’t she going closer to chi chi or any othe female, must it be man? Husband no fit leave this one travel oh...torrrr  #BBNaija",5,0,2,5
2022-09-23 23:56:53+00:00,https://twitter.com/Factsstated21/status/1573461430401204224,Factsstated21,Twitter for iPhone,,Man this year I’m just stanning the best HMs ever … Big Bella &amp; Baby Bri ❤️⚡️ #Bryann𓃵 #BBNaija #BellaOkagbue𓃵,16,0,0,1
2022-09-23 23:56:47+00:00,https://twitter.com/LucyWokji/status/1573461406741155841,LucyWokji,Twitter for Android,,@BBNaija @DStvNg My lovely people,1,0,0,0
2022-09-23 23:56:46+00:00,https://twitter.com/its__moi___/status/1573461400814485515,its__moi___,Twitter for Android,Violence Kingdom,@KumzMedia @world_eazy @BBNaija @DStvNg Will their rating make him achieve anything in this life?,0,0,0,1
2022-09-23 23:56:43+00:00,https://twitter.com/anieCiahh/status/1573461388936314880,anieCiahh,Twitter for Android,,"Ñgoana ratang bashanyana hakalo👏😂😂
#BBNaija",1,0,0,0
2022-09-23 23:56:41+00:00,https://twitter.com/ToreBiba/status/1573461381554241563,ToreBiba,Twitter for iPhone,Nigeria,Rebellz &amp; shegzzz fc are d most toxic fan base!!! Its sad to see grown educated men &amp; women disgracing themselves in the name of defending their favs. aren’t you guys tired? Or is it witch craft?? #BBNaija #BBNaija https://t.co/cTF1fbqgbn,10,1,2,1
2022-09-23 23:56:40+00:00,https://twitter.com/_annify/status/1573461376722518017,_annify,Twitter for iPhone,,"Rebellz saying ignore, respectfully go and sleep. That agenda won’t be pinned on her. If you can’t defend, leave others to do so #BBNaija",25,8,7,3
2022-09-23 23:56:34+00:00,https://twitter.com/Queenmercys_PRO/status/1573461350642319360,Queenmercys_PRO,Twitter for iPhone,"Accra, Ghana",Storyman 🤦‍♀️#Shella #Bbnaija,3,0,0,1
2022-09-23 23:56:30+00:00,https://twitter.com/IkB99749480/status/1573461334867443712,IkB99749480,Twitter for Android,,"My babies🥺
I don't know how I fell in love with u all but I dd
I have been on a ride
I have given my All throughout
Bryann and Bella I pray my efforts this week is enough😔
God abeg🥺 I pray you are the last three to leave the house
#bbnaija
#BellaOkagbue𓃵 
#Bryann𓃵 
#Phyna𓃰 https://t.co/DHzqewsjQL",15,1,0,0
2022-09-23 23:56:21+00:00,https://twitter.com/osomhenjr/status/1573461298230198272,osomhenjr,Twitter for Android,,"Maddison Square Garden are you ready for the Biggest Bird

Wizkid Machala #MLLE More Love Less Ego Lucy Kelly Diane DOYIN IS COMING #SadRomance #BBNajiaS7 ASUU #Liquolions Ckay PiggyVest #Trending #gistlover Bella Hermes #Bbnaija #WizKid𓃵 Tiwa Asake USA Nigeria Air Davido https://t.co/7B7o3XCVOQ",8,1,0,0
2022-09-23 23:56:21+00:00,https://twitter.com/EkineAyebabomo/status/1573461295768158208,EkineAyebabomo,Twitter for Android,,"Omo beautiful babes full #SheggzFC even the men dem be looking 🔥🔥🔥 I feel bullied 
#BBNaija #SheggzOlu",4,0,0,0
2022-09-23 23:56:19+00:00,https://twitter.com/Efe28379390/status/1573461290516873235,Efe28379390,Twitter for iPhone,,"If them give dianella chance she go open leg for Ade oo
😒
#BBNaija",2,0,0,2
2022-09-23 23:56:17+00:00,https://twitter.com/Ebyzee1/status/1573461280534429701,Ebyzee1,Twitter for iPhone,"Lagos, Nigeria",He is a little Lit now 😁🤦🏽‍♀️ #Bbnaija https://t.co/9WH6NgAQOd,4,0,0,0
2022-09-23 23:56:16+00:00,https://twitter.com/BelloTashe/status/1573461278340808710,BelloTashe,Twitter for iPhone,,"DFKM🤣🤣🤣 i had to check IG if this real,first female hoh😭 #bbnaija https://t.co/g8vn8Nx3tt",3,1,0,1
2022-09-23 23:56:16+00:00,https://twitter.com/AkosuaBlvk/status/1573461275773894656,AkosuaBlvk,Twitter for iPhone,,This boy😂😂❤️ #bbnaija https://t.co/B5sGC0uFhC,3,0,0,0
2022-09-23 23:56:11+00:00,https://twitter.com/Paris_onye/status/1573461255809007661,Paris_onye,Twitter for Android,Nigeria,Even kayode tire for this adekunle and Danielle nonsense gist.. #BBNaija,11,0,0,3
2022-09-23 23:55:50+00:00,https://twitter.com/RefiloeKgwale/status/1573461168710090754,RefiloeKgwale,Twitter for Android,,@iam3rapp @Chrissyluve2 @BBNaija Wahaluuuur...😂😂😂😂,0,0,0,0
2022-09-23 23:55:50+00:00,https://twitter.com/CookerAgba/status/1573461167384805377,CookerAgba,Twitter for Android,,"ADEKUNLE please sleep
I wanna sleep
#bbnaija",8,1,0,0
2022-09-23 23:55:49+00:00,https://twitter.com/Aphroditesburn1/status/1573461163345575951,Aphroditesburn1,Twitter for iPhone,,This is why Chomzy is still ingrained in his brain💀 #BBNaija https://t.co/EHUuiT2gCw,0,0,0,1
2022-09-23 23:55:44+00:00,https://twitter.com/Pedeecrux32/status/1573461143418437638,Pedeecrux32,Twitter for iPhone,"Awka, Nigeria","Allyson and dotun,well done,please keep this energy when adekunle comes out cause yo!!!allyson just said my adekunle was assertive when it was your gorimapa head that was chasing him like rat,dotun the asslicker was even talking,lol😂😂#BBNaija https://t.co/xe3EDn5ftT",6,2,0,0
2022-09-23 23:55:38+00:00,https://twitter.com/TheFlygurl007/status/1573461117191561217,TheFlygurl007,Twitter for Android,,"Listen well. The dare was that she should make out with a NEW man, which meant she couldn't pick Groovy and that's why they were suggesting Sheggz. So she opted to drink and formed anger that the game was restarted.

#BBNaija https://t.co/DfTBNsUBjC",2,0,0,0
2022-09-23 23:55:37+00:00,https://twitter.com/LittleMissJayH/status/1573461114892976163,LittleMissJayH,Twitter for iPhone,,I don’t like this Daniella and adekunle closeness before aunty go drink tomorrow now and begin Dey kiss him up and down like mumu I no trust that girl cos ashewo Dey her eyes too much 🌝🌝🌝 #bbnaija,5,0,3,5
2022-09-23 23:55:34+00:00,https://twitter.com/ChimmieeHQ/status/1573461099328208896,ChimmieeHQ,Twitter for Android,🦅,"Daniella - Me Getting Over Khalid Will Be So Hard.
.
Adekunle - You'd Be So Surprised.
.
#BBNaija",59,2,2,7
2022-09-23 23:55:34+00:00,https://twitter.com/A_OUTKASTZZZ/status/1573461098866540553,A_OUTKASTZZZ,Twitter for iPhone,,"What will you people do if they stay together &amp; sheggz gets the approval from bellarouzie’s family, its not like you people actually have a say in their lives  😂😂😂😂😂😂 #BBNaija",4,0,1,5
2022-09-23 23:55:30+00:00,https://twitter.com/DivineFogm/status/1573461084287258624,DivineFogm,Twitter Web App,,"“It’s been difficult keeping my virginity” – BBNaija star, Cindy https://t.co/ZobPzDgIHh",0,0,0,0
2022-09-23 23:55:30+00:00,https://twitter.com/DeliJosseline/status/1573461081665699864,DeliJosseline,Twitter for Android,"Ile-de-France, France",Kiss loading #Bbnaija,1,0,0,0
2022-09-23 23:55:25+00:00,https://twitter.com/mpanna_wammako/status/1573461060895506448,mpanna_wammako,Twitter for Android,"Johannesburg, South Africa","God #BryannIsBack and he needs his slice of bread to cool his head, I don't stan rubbish 😂😂😂😂
#BBNaija",7,1,0,0
2022-09-23 23:55:19+00:00,https://twitter.com/ownMyShame/status/1573461038237945857,ownMyShame,Twitter for Android,,"If Adekunle stays longer in this house, Daniella will definitely fall.

Omo , this babe wasn't raised with exposure. 

Quite timid.

#Bbnaija",4,0,2,2
2022-09-23 23:55:19+00:00,https://twitter.com/amahle73099069/status/1573461036354752518,amahle73099069,Twitter for Android,,"🤣🤣🤣🤣🤣🤣""see in London yeah "" #bbnaija https://t.co/vnlR36Vct6",2,0,0,1
2022-09-23 23:55:17+00:00,https://twitter.com/jkmeenah/status/1573461027903209472,jkmeenah,Twitter for iPhone,"Lagos, Nigeria",Reverend Adekunle and Dani looks cute together actually #BBNaija #AdekunleOlopade𓃵,12,0,0,0
2022-09-23 23:55:12+00:00,https://twitter.com/Zoe62890244/status/1573461006419984384,Zoe62890244,Twitter Web App,Abuja,"I think Phyna has a new fan base , phyvibryants 😂😂 this obsession is real#BBNaija https://t.co/zcXmmVrEoA",5,2,0,0
2022-09-23 23:55:12+00:00,https://twitter.com/kwesigh_/status/1573461006201782275,kwesigh_,Twitter for iPhone,"Accra, Ghana",Ade ain’t you too smart to be beating about the bush ??? #BBNaija,4,0,0,2
2022-09-23 23:55:11+00:00,https://twitter.com/Docmimi6/status/1573461003462901767,Docmimi6,Twitter for Android,"City of London, London",@Yefavella Ekuke is extremely rude. #bbnaija,1,0,0,0
2022-09-23 23:55:08+00:00,https://twitter.com/Papadeee6065/status/1573460993115660290,Papadeee6065,Twitter for Android,,@Sallykarim15 @BBNaija @ShowmaxNG Na car go gharm you for me,0,0,0,0
2022-09-23 23:54:58+00:00,https://twitter.com/sippies_/status/1573460949649981456,sippies_,Twitter for Android,,Bryann should do a jingle about how to study because i'm in the mud rn 😭😭😭 #BBNaija,15,0,0,0
2022-09-23 23:54:49+00:00,https://twitter.com/GaoneTheetso/status/1573460910508736524,GaoneTheetso,Twitter for Android,,"Phynation, BEWARE!!! This account is not a Phyna Stan… thief!! God punish you for trying to trick anyone.  Few days ago you were stanning the opposite now you’re using Phyna’s name to steal… #phyna #bbnaija https://t.co/0jutq1wH8r",1,0,0,0
2022-09-23 23:54:49+00:00,https://twitter.com/Daisydamsel799/status/1573460909736984587,Daisydamsel799,Twitter for iPhone,,God forbid!!!!! It will never work!!! Fire fire fire 🔥🔥🔥🔥 #bbnaija https://t.co/8O8hQXHClW https://t.co/lpH13DLsxT,1,0,0,1
2022-09-23 23:54:41+00:00,https://twitter.com/CrystalViva2/status/1573460879143731225,CrystalViva2,Twitter for Android,,@4520bb36df76445 @amiluv41 @BBNaija If I were to have a fave that would be Phyna and I'm so looking forward to her win. I'm just stating the fact regardless. This is a reality show where all HMs choose to either live their truth or fake it. It's wrong to judge them for their decisions and mistakes. Nobody holi pass,0,0,0,0
2022-09-23 23:54:37+00:00,https://twitter.com/VannyUnholy/status/1573460860831498240,VannyUnholy,Twitter for iPhone,,I said it before people create accounts to make certain fan base fight I thank God y’all are seeing it now #bbnaija https://t.co/0IWJ1xw6dY,3,0,0,0
2022-09-23 23:54:35+00:00,https://twitter.com/ramz_may/status/1573460852585398279,ramz_may,Twitter for Android,Ghana🇬🇭🇬🇭,"@PulseNigeria247 @OfficialDoyin_ @lushhairnigeria DOYIN IS COMING
#DoyinDavid 
#Bbnaija",4,0,0,0
2022-09-23 23:54:35+00:00,https://twitter.com/PhynaTheLioness/status/1573460852346322947,PhynaTheLioness,Twitter for iPhone,"Lagos, Nigeria","Dear Groovy and Phyna shippers,hiring a private jet won’t be bad o,even if it’s from Nigeria to Ghana to and fro. That will be enough to fulfill this fantasy right? Abort any money cake plans,we have a new mission to complete before 2nd of October #BBNaija #Groophy",20,1,2,1
2022-09-23 23:54:34+00:00,https://twitter.com/haabsali/status/1573460849569693703,haabsali,Twitter for iPhone,GHANA/ACCRA🇬🇭,"Hmm sex fanatic, sex with Phyna in a private jet Groovy sha , very romantic. #BBNaija #GroovyMono𓃵",17,1,0,0
2022-09-23 23:54:32+00:00,https://twitter.com/KumzMedia/status/1573460839658553349,KumzMedia,Twitter for iPhone,,"@world_eazy @BBNaija @DStvNg Adekunle and a man in the same sentence, that guy? 😂 gossiper , omo una Dey support something 😂, nobody rate am for that house, if no be say Hermès dun sabi am, even the level 2 guys no rate am, sneaky thing",1,0,1,3
2022-09-23 23:54:23+00:00,https://twitter.com/Chisom_py/status/1573460804560736262,Chisom_py,Twitter Web App,"Lagos,Nigeria","Rebellz Don't keep quiet..

Don't let them turn this on Bella. Speak on it every chance you get.

Preach it. Announce it. Save HER.

#bbnaija #BellaOkagbue𓃵 #RForRebellz",26,13,0,1
2022-09-23 23:54:19+00:00,https://twitter.com/skibby_barela/status/1573460786260869126,skibby_barela,Twitter for iPhone,"Lagos, Nigeria",All I desires is for @bryannonly to win this 100M you haters got my account reported and suspended… I’m rooting for this dude again baby brii for 100M #bbnaija #BBNaijaS7 #BryannOnly #BryannX100M #Bryann𓃵,6,0,0,0
2022-09-23 23:54:19+00:00,https://twitter.com/PlusizeGoddess/status/1573460785975656449,PlusizeGoddess,Twitter for Android,"Pretoria, South Africa","*Bryann walks to daniella and adekunle *
Bryann : I want to sing for you
Daniella: 🙂
Bryann : I need,I need a slice of bread to cool my head to cool my head then go to sleep to sleep 🎶 Thank you
Daniella : That's 2 mins of my time I'll never get back
*They all laugh*😂
#BBNaija https://t.co/DCs010iFb6",48,6,0,2
2022-09-23 23:54:17+00:00,https://twitter.com/remy_luvy/status/1573460776349728781,remy_luvy,Twitter for Android,,"In seconds Bryann made a hit track that can top charts just out of boredom and hunger 

""I need some bread"" added to our Level Up album

CAPTAIN BRYANN
#BBNaija",26,3,0,1
2022-09-23 23:54:03+00:00,https://twitter.com/ramz_may/status/1573460719344943112,ramz_may,Twitter for Android,Ghana🇬🇭🇬🇭,"@FireandSass DOYIN IS COMING
#DoyinDavid 
#BBNaija",3,0,0,0
2022-09-23 23:53:55+00:00,https://twitter.com/Naijainfor/status/1573460686801354752,Naijainfor,Twitter for iPhone,"Lagos, Nigeria",Hunger made Bryann to compose a lovely song. “I need a slide of bread“ 😆Take a listen #BBNaija https://t.co/iOVTcNd7ZQ,88,21,2,5
2022-09-23 23:53:49+00:00,https://twitter.com/Cotton890163561/status/1573460660968718336,Cotton890163561,Twitter for Android,,"Phynation beware. Do not give her any ICU, she is a Bryann fan #BBNaija https://t.co/e7nzdfwTyT https://t.co/C9k24u4HBW",0,3,0,0
2022-09-23 23:53:46+00:00,https://twitter.com/RoyaltyIsphina/status/1573460648725446658,RoyaltyIsphina,Twitter for Android,"Lagos, Nigeria",@BBNaija @DStvNg The same Elo that was paraing that Phyna didn't give him the one week he asked for to think about if he wants to date her or not. 2nd is almost here. You guys should chase all the clout u can with her name,1,0,0,0
2022-09-23 23:53:42+00:00,https://twitter.com/Tiara35009536/status/1573460631478575104,Tiara35009536,Twitter for iPhone,,Please other fan bases and Daniella’s dynamites we need your help.. even if it’s just a like to push this tweet please help ! Daniella’s account got suspended and we need help in growing her back up @DaniellaUPeters please retweet and help us😭🥺😔#BBNaija https://t.co/meeImODarb,4,2,0,0
2022-09-23 23:53:38+00:00,https://twitter.com/thinkpieces_/status/1573460612562259970,thinkpieces_,Twitter for iPhone,,"Bella: babe I want to drink water 

Shege: you that is rude like this

Bella: I’m feeling sleepy I want to sleep

Shege: babe you can be rude yeah

Biggie: Bella, report to the diary room
Shege: biggie, I know my babe can be rude yeah 

 #BBNaija https://t.co/sZSnWirLA3",50,22,5,16
2022-09-23 23:53:34+00:00,https://twitter.com/AnnieMandiko/status/1573460598368632839,AnnieMandiko,Twitter for Android,"Lusaka, Zambia",So why is the voice this nice Bryann na small play you give us nice voice Omo #BBNaija https://t.co/w4wZitadMM,14,2,0,0
2022-09-23 23:53:33+00:00,https://twitter.com/Factsstated21/status/1573460591770992651,Factsstated21,Twitter for iPhone,,We need to give Bella a slice of bread to cool her head … thanks baby briiii for the song  #BBNaija,8,0,0,0
2022-09-23 23:53:33+00:00,https://twitter.com/callmediname/status/1573460591523536898,callmediname,Twitter for Android,,@StructuralTwits @BBNaija Love 😘😘😘😘 https://t.co/cnHLt1CJNT,1,0,0,0
2022-09-23 23:53:31+00:00,https://twitter.com/filled_popcorn/status/1573460584061861899,filled_popcorn,Twitter for iPhone,paris she/her,"phyna really took a shot after avoiding shots to not kiss groovy #bbnaija

she was in a bad mood though, chizzy made her start from the beginning https://t.co/ZTo7sGLvm7",26,0,0,2
2022-09-23 23:53:25+00:00,https://twitter.com/AllaboutGroophy/status/1573460561425211393,AllaboutGroophy,Twitter for iPhone,United States,"Question and answer 
#BBNaija #GroovyMono𓃵 #Phyna𓃰 #GrooPhy 

https://t.co/InJLhiRTvW",36,9,1,2
2022-09-23 23:53:24+00:00,https://twitter.com/anieCiahh/status/1573460556945686533,anieCiahh,Twitter for Android,,"What is NSPPD?
#BBNaija https://t.co/JWxrYQYoIt",2,0,0,0
2022-09-23 23:53:22+00:00,https://twitter.com/Rosemar69967270/status/1573460548129259528,Rosemar69967270,Twitter for Android,"Lagos, Nigeria","What is this???🤣🤣🤣🤣🤣🤣
#BBNaija https://t.co/7U9UibCOTn",4,0,0,1
2022-09-23 23:53:20+00:00,https://twitter.com/ToyinTems/status/1573460539505872896,ToyinTems,Twitter for iPhone,,"Bryann can sing tho 😍
When I put it in my tummy 🎶

#BBNaija
#BBNajiaS7",25,1,0,0
